distance_km,duration_minutes,pace,average_cadence,average_heartrate,cluster
10.0,55.4,5.32,181.0,147.0,1
10.0,55.1,5.3,182.0,149.0,1
10.0,55.3,5.31,181.0,148.0,1
10.0,55.2,5.3,180.0,155.0,1
10.0,54.3,5.25,182.0,154.0,1
10.0,56.4,5.38,179.0,157.0,1
10.0,55.9,5.35,181.0,156.0,1
10.0,52.6,5.15,185.0,153.0,7
10.0,54.8,5.28,183.0,154.0,1
10.0,55.5,5.33,181.0,155.0,1
10.0,53.9,5.23,184.0,154.0,1
10.0,56.0,5.36,179.0,157.0,1
10.0,55.1,5.3,182.0,155.0,1
10.0,54.2,5.24,183.0,154.0,1
10.0,55.7,5.34,180.0,156.0,1
10.0,55.4,5.32,181.0,155.0,1
10.0,54.7,5.28,182.0,154.0,1
10.0,56.2,5.37,178.0,158.0,1
10.0,54.9,5.29,182.0,155.0,1
10.0,55.3,5.31,181.0,156.0,1
10.0,53.8,5.22,183.0,154.0,1
10.0,56.5,5.39,177.0,159.0,1
10.0,55.0,5.3,181.0,155.0,1
10.0,54.5,5.26,182.0,154.0,1
10.0,55.6,5.34,180.0,156.0,1
10.0,54.4,5.26,182.0,154.0,1
10.0,56.1,5.36,179.0,157.0,1
10.0,55.2,5.3,181.0,155.0,1
10.0,55.7,5.33,180.0,156.0,1
10.0,52.9,5.17,185.0,153.0,7
10.0,54.0,5.24,183.0,154.0,1
10.0,50.5,5.05,182.0,155.0,7
10.0,49.8,4.58,185.0,153.0,7
10.0,52.0,5.12,180.0,157.0,7
10.0,51.2,5.08,179.0,154.0,7
10.0,50.1,5.0,183.0,156.0,7
10.0,50.7,5.05,180.0,154.0,7
10.0,49.0,4.54,187.0,152.0,7
10.0,51.5,5.09,178.0,155.0,7
10.0,50.3,5.02,182.0,154.0,7
10.0,50.8,5.05,181.0,155.0,7
10.0,49.5,4.57,186.0,151.0,7
10.0,52.2,5.13,177.0,158.0,1
10.0,50.2,5.01,184.0,153.0,7
10.0,50.0,5.0,185.0,152.0,7
10.0,51.0,5.06,179.0,154.0,7
10.0,50.6,5.04,181.0,155.0,7
10.0,49.8,4.59,186.0,153.0,7
10.0,50.9,5.05,180.0,154.0,7
10.0,52.5,5.15,176.0,159.0,1
10.0,50.4,5.03,183.0,154.0,7
10.0,50.7,5.05,182.0,155.0,7
10.0,49.6,4.58,187.0,152.0,7
10.0,50.2,5.01,184.0,154.0,7
10.0,52.1,5.12,177.0,157.0,1
10.0,50.3,5.02,182.0,154.0,7
10.0,50.0,5.0,185.0,153.0,7
10.0,49.9,4.59,186.0,152.0,7
21.1,120.5,5.42,174.0,148.0,5
21.1,118.3,5.36,177.0,150.0,5
21.1,122.8,6.08,172.0,147.0,5
21.1,119.4,5.57,176.0,149.0,5
21.1,121.0,6.02,173.0,149.0,5
21.1,117.8,5.53,175.0,151.0,5
21.1,123.4,6.09,171.0,146.0,5
21.1,120.0,5.59,174.0,148.0,5
21.1,121.7,6.05,172.0,147.0,5
21.1,119.9,5.58,175.0,149.0,5
21.1,118.7,5.56,176.0,150.0,5
21.1,124.2,6.11,170.0,146.0,5
21.1,119.5,5.57,175.0,148.0,5
21.1,120.8,6.01,173.0,149.0,5
21.1,122.1,6.06,172.0,147.0,5
21.1,117.5,5.52,177.0,150.0,5
21.1,120.3,6.0,174.0,148.0,5
21.1,123.0,6.08,171.0,146.0,5
21.1,119.2,5.57,176.0,149.0,5
21.1,121.4,6.04,172.0,147.0,5
21.1,118.9,5.56,177.0,151.0,5
21.1,120.9,6.02,173.0,148.0,5
21.1,122.5,6.08,170.0,145.0,5
21.1,117.9,5.53,176.0,150.0,5
21.1,120.6,6.01,173.0,147.0,5
21.1,119.8,5.58,175.0,149.0,5
21.1,120.4,6.0,174.0,148.0,5
21.1,121.0,6.02,172.0,147.0,5
21.1,98.85,4.4,180.0,155.0,5
21.1,100.2,4.43,182.0,157.0,5
21.1,99.1,4.41,181.0,154.0,5
21.1,97.9,4.36,179.0,156.0,1
21.1,99.5,4.42,183.0,153.0,5
21.1,98.3,4.38,180.0,154.0,1
21.1,98.7,4.39,181.0,155.0,1
21.1,99.0,4.4,182.0,157.0,5
21.1,98.5,4.38,180.0,155.0,1
21.1,96.8,4.33,179.0,152.0,1
21.1,97.5,4.35,181.0,153.0,1
21.1,96.3,4.32,178.0,151.0,1
21.1,98.2,4.37,180.0,154.0,1
21.1,100.5,4.44,183.0,158.0,5
21.1,97.0,4.34,179.0,153.0,1
21.1,99.2,4.41,182.0,155.0,5
21.1,98.9,4.4,181.0,154.0,5
21.1,100.0,4.43,182.0,157.0,5
21.1,97.8,4.36,180.0,154.0,1
21.1,97.4,4.35,179.0,152.0,1
21.1,98.4,4.38,180.0,155.0,1
21.1,99.3,4.41,182.0,156.0,5
21.1,96.9,4.34,179.0,153.0,1
21.1,99.8,4.43,183.0,157.0,5
21.1,97.2,4.35,180.0,154.0,1
21.1,96.6,4.33,179.0,152.0,1
21.1,100.2,4.43,182.0,158.0,5
21.1,96.71,4.34,173.0,155.0,1
21.1,95.89,4.31,175.0,154.0,1
21.1,97.55,4.51,172.0,156.0,1
21.1,94.58,4.27,176.0,153.0,1
21.1,97.1,4.5,174.0,155.0,1
21.1,95.42,4.3,177.0,152.0,1
21.1,96.92,4.5,173.0,156.0,1
21.1,94.17,4.26,178.0,154.0,1
21.1,97.23,4.5,172.0,157.0,1
21.1,96.0,4.46,174.0,155.0,1
21.1,95.63,4.46,173.0,154.0,1
21.1,95.28,4.45,176.0,153.0,1
21.1,94.89,4.44,177.0,152.0,1
21.1,97.48,4.51,170.0,154.0,1
21.1,96.55,4.49,171.0,155.0,1
21.1,96.11,4.47,172.0,154.0,1
21.1,95.5,4.46,174.0,153.0,1
21.1,94.65,4.43,175.0,152.0,1
21.1,97.0,4.5,170.0,155.0,1
21.1,95.89,4.31,172.0,154.0,1
21.1,96.12,4.47,173.0,155.0,1
21.1,95.68,4.46,174.0,154.0,1
21.1,96.2,4.48,172.0,153.0,1
21.1,94.97,4.44,177.0,154.0,1
21.1,96.37,4.48,171.0,155.0,1
21.1,95.45,4.45,173.0,154.0,1
21.1,96.04,4.47,172.0,154.0,1
21.1,104.55,4.57,182.0,155.0,5
21.1,103.8,4.54,185.0,154.0,5
21.1,105.2,4.57,183.0,156.0,5
21.1,102.9,4.5,180.0,153.0,5
21.1,105.7,4.59,184.0,157.0,5
21.1,103.5,4.52,181.0,154.0,5
21.1,104.2,4.54,182.0,155.0,5
21.1,106.1,4.59,183.0,156.0,5
21.1,102.7,4.5,180.0,153.0,5
21.1,105.3,4.57,182.0,155.0,5
21.1,104.9,4.57,182.0,155.0,5
21.1,103.3,4.52,181.0,154.0,5
21.1,105.5,4.58,183.0,156.0,5
21.1,102.4,4.49,180.0,152.0,5
21.1,106.4,5.01,184.0,157.0,5
21.1,102.9,4.5,180.0,153.0,5
21.1,105.1,4.57,182.0,155.0,5
21.1,104.4,4.55,182.0,154.0,5
21.1,105.8,4.59,183.0,157.0,5
21.1,102.6,4.5,180.0,152.0,5
21.1,106.5,5.01,184.0,157.0,5
21.1,103.2,4.51,181.0,154.0,5
21.1,105.7,4.59,183.0,156.0,5
21.1,102.8,4.5,180.0,153.0,5
21.1,104.7,4.56,182.0,155.0,5
21.1,105.4,4.58,183.0,156.0,5
21.1,103.1,4.51,181.0,154.0,5
21.1,105.6,4.59,183.0,157.0,5
21.1,102.5,4.5,180.0,152.0,5
21.1,106.2,5.0,184.0,158.0,5
21.1,105.2,4.58,180.0,150.0,5
21.1,104.5,4.55,182.0,149.0,5
21.1,104.8,4.56,179.0,151.0,5
21.1,105.0,4.57,180.0,150.0,5
21.1,104.2,4.54,181.0,148.0,5
21.1,105.4,4.58,179.0,152.0,5
21.1,105.3,4.57,180.0,150.0,5
21.1,104.6,4.55,182.0,149.0,5
21.1,105.1,4.57,180.0,151.0,5
21.1,104.9,4.56,181.0,150.0,5
21.1,105.5,4.59,179.0,152.0,5
21.1,104.4,4.54,182.0,148.0,5
21.1,105.2,4.58,180.0,150.0,5
21.1,105.0,4.57,180.0,150.0,5
21.1,104.7,4.56,181.0,149.0,5
21.1,105.3,4.57,180.0,151.0,5
21.1,105.4,4.58,179.0,152.0,5
21.1,104.8,4.56,181.0,149.0,5
21.1,105.1,4.57,180.0,150.0,5
21.1,105.0,4.57,180.0,150.0,5
21.1,104.9,4.56,181.0,149.0,5
21.1,105.2,4.58,179.0,151.0,5
21.1,104.3,4.54,182.0,148.0,5
21.1,105.4,4.58,178.0,152.0,5
21.1,105.3,4.57,180.0,151.0,5
21.1,105.0,4.57,180.0,150.0,5
21.1,104.8,4.56,181.0,149.0,5
21.1,105.2,4.58,179.0,151.0,5
42.2,255.0,6.02,174.0,150.0,0
42.2,253.0,5.58,176.0,152.0,0
42.2,254.0,5.59,175.0,151.0,0
42.2,256.0,6.02,173.0,149.0,0
42.2,252.0,5.56,177.0,153.0,0
42.2,250.0,5.53,179.0,155.0,0
42.2,258.0,6.05,172.0,148.0,0
42.2,257.0,6.03,173.0,149.0,0
42.2,254.0,5.59,175.0,151.0,0
42.2,252.0,5.56,177.0,152.0,0
42.2,260.0,6.08,170.0,147.0,0
42.2,251.0,5.55,178.0,154.0,0
42.2,259.0,6.06,171.0,149.0,0
42.2,256.0,6.02,173.0,150.0,0
42.2,250.0,5.53,179.0,155.0,0
42.2,257.0,6.03,173.0,149.0,0
42.2,255.0,6.01,174.0,150.0,0
42.2,251.0,5.55,178.0,154.0,0
42.2,262.0,6.1,169.0,146.0,0
42.2,258.0,6.05,172.0,148.0,0
42.2,253.0,5.58,175.0,151.0,0
42.2,259.0,6.06,171.0,147.0,0
42.2,256.0,6.02,173.0,149.0,0
42.2,254.0,5.59,174.0,150.0,0
42.2,257.0,6.03,173.0,148.0,0
42.2,254.0,5.59,175.0,151.0,0
42.2,210.0,4.58,186.0,148.0,0
42.2,208.0,4.54,187.0,149.0,0
42.2,211.0,4.57,185.0,147.0,0
42.2,209.0,4.55,188.0,149.0,0
42.2,211.0,4.57,186.0,146.0,0
42.2,209.0,4.55,187.0,148.0,0
42.2,212.0,4.59,184.0,147.0,0
42.2,210.0,4.57,186.0,149.0,0
42.2,209.0,4.55,187.0,150.0,0
42.2,210.0,4.57,186.0,147.0,0
42.2,210.0,4.57,185.0,149.0,0
42.2,211.0,4.57,186.0,148.0,0
42.2,209.0,4.55,188.0,149.0,0
42.2,210.0,4.57,187.0,148.0,0
42.2,212.0,4.59,183.0,147.0,0
42.2,209.0,4.55,188.0,150.0,0
42.2,211.0,4.57,185.0,149.0,0
42.2,210.0,4.57,186.0,148.0,0
42.2,209.0,4.55,187.0,147.0,0
42.2,212.0,4.59,182.0,148.0,0
42.2,210.0,4.57,186.0,149.0,0
42.2,211.0,4.57,184.0,150.0,0
42.2,209.0,4.55,187.0,148.0,0
42.2,210.0,4.57,186.0,147.0,0
42.2,212.0,4.59,182.0,149.0,0
42.2,209.0,4.55,188.0,150.0,0
42.2,211.0,4.57,185.0,149.0,0
42.2,210.0,4.57,186.0,148.0,0
42.2,240.0,5.4,180.0,155.0,0
42.2,238.5,5.38,182.0,157.0,0
42.2,242.0,5.42,179.0,154.0,0
42.2,239.3,5.38,181.0,156.0,0
42.2,237.8,5.36,183.0,154.0,0
42.2,241.2,5.41,180.0,155.0,0
42.2,239.0,5.38,182.0,157.0,0
42.2,240.5,5.4,179.0,153.0,0
42.2,242.5,5.42,181.0,154.0,0
42.2,238.7,5.38,183.0,156.0,0
42.2,241.8,5.42,180.0,155.0,0
42.2,239.6,5.38,182.0,157.0,0
42.2,240.8,5.4,179.0,154.0,0
42.2,239.9,5.38,182.0,156.0,0
42.2,241.0,5.41,180.0,155.0,0
42.2,240.2,5.4,181.0,157.0,0
42.2,238.9,5.38,183.0,156.0,0
42.2,241.5,5.42,179.0,154.0,0
42.2,239.4,5.38,182.0,157.0,0
42.2,240.7,5.4,180.0,155.0,0
42.2,242.2,5.42,181.0,154.0,0
42.2,239.1,5.38,183.0,156.0,0
42.2,240.3,5.4,179.0,153.0,0
42.2,238.6,5.38,182.0,157.0,0
42.2,241.7,5.42,180.0,155.0,0
42.2,239.7,5.38,182.0,156.0,0
42.2,245.0,5.47,190.0,150.0,0
42.2,240.5,5.41,192.0,152.0,0
42.2,242.0,5.42,189.0,149.0,0
42.2,247.5,5.5,191.0,148.0,0
42.2,243.0,5.44,190.0,151.0,0
42.2,241.0,5.41,192.0,149.0,0
42.2,246.0,5.47,189.0,150.0,0
42.2,244.0,5.45,191.0,152.0,0
42.2,246.5,5.49,189.0,150.0,0
42.2,239.0,5.38,193.0,148.0,0
42.2,247.0,5.49,188.0,151.0,0
42.2,242.5,5.42,190.0,150.0,0
42.2,244.5,5.45,189.0,149.0,0
42.2,243.5,5.44,192.0,151.0,0
42.2,246.8,5.49,188.0,150.0,0
42.2,241.5,5.41,193.0,147.0,0
42.2,245.2,5.47,190.0,150.0,0
42.2,243.2,5.44,192.0,148.0,0
42.2,245.5,5.48,189.0,150.0,0
42.2,246.3,5.49,187.0,149.0,0
42.2,244.8,5.46,191.0,151.0,0
42.2,249.0,5.52,185.0,149.0,0
42.2,241.8,5.42,193.0,147.0,0
42.2,240.8,5.41,195.0,149.0,0
42.2,246.0,5.48,188.0,150.0,0
42.2,245.2,5.47,189.0,151.0,0
42.2,243.7,5.44,191.0,150.0,0
42.2,220.0,5.12,172.0,150.0,0
42.2,215.0,5.04,174.0,148.0,0
42.2,218.0,5.08,171.0,152.0,0
42.2,222.0,5.13,173.0,149.0,0
42.2,219.0,5.09,175.0,147.0,0
42.2,223.0,5.15,172.0,151.0,0
42.2,217.0,5.06,173.0,150.0,0
42.2,219.0,5.08,170.0,149.0,0
42.2,216.0,5.05,172.0,148.0,0
42.2,221.0,5.12,171.0,150.0,0
42.2,219.0,5.09,173.0,147.0,0
42.2,220.0,5.11,170.0,149.0,0
42.2,214.0,5.03,174.0,148.0,0
42.2,217.0,5.06,172.0,151.0,0
42.2,218.0,5.08,174.0,150.0,0
42.2,220.0,5.11,173.0,149.0,0
42.2,216.0,5.05,175.0,150.0,0
42.2,219.0,5.09,174.0,148.0,0
42.2,221.0,5.12,172.0,149.0,0
42.2,214.0,5.03,173.0,147.0,0
42.2,217.0,5.06,175.0,150.0,0
42.2,220.0,5.12,171.0,149.0,0
42.2,222.0,5.14,173.0,151.0,0
42.2,215.0,5.04,172.0,147.0,0
42.2,219.0,5.08,174.0,149.0,0
42.2,218.0,5.08,173.0,150.0,0
50.0,420.0,8.24,180.0,155.0,8
50.0,415.0,8.18,182.0,154.0,8
50.0,425.0,8.3,179.0,156.0,8
50.0,418.0,8.2,181.0,155.0,8
50.0,422.0,8.25,180.0,155.0,8
50.0,430.0,8.34,178.0,157.0,8
50.0,413.0,8.14,183.0,154.0,8
50.0,417.0,8.19,182.0,154.0,8
50.0,419.0,8.21,181.0,155.0,8
50.0,424.0,8.27,180.0,155.0,8
50.0,417.0,8.19,182.0,154.0,8
50.0,419.0,8.21,181.0,155.0,8
50.0,416.0,8.18,182.0,154.0,8
50.0,430.0,8.34,177.0,157.0,8
50.0,418.0,8.2,181.0,154.0,8
50.0,423.0,8.25,180.0,155.0,8
50.0,421.0,8.23,181.0,155.0,8
50.0,414.0,8.16,182.0,154.0,8
50.0,423.0,8.25,180.0,155.0,8
50.0,419.0,8.21,181.0,155.0,8
50.0,416.0,8.18,182.0,154.0,8
50.0,413.0,8.14,183.0,154.0,8
50.0,420.0,8.24,180.0,155.0,8
50.0,422.0,8.25,180.0,155.0,8
50.0,427.0,8.3,179.0,157.0,8
50.0,414.0,8.16,183.0,154.0,8
50.0,419.0,8.21,181.0,155.0,8
50.0,320.0,6.24,180.0,155.0,6
50.0,318.0,6.21,181.0,154.0,6
50.0,315.0,6.18,179.0,156.0,6
50.0,317.0,6.2,182.0,157.0,6
50.0,319.0,6.22,180.0,155.0,6
50.0,321.0,6.25,181.0,154.0,6
50.0,319.0,6.22,182.0,153.0,6
50.0,316.0,6.18,179.0,155.0,6
50.0,322.0,6.25,180.0,157.0,6
50.0,317.0,6.2,181.0,154.0,6
50.0,319.0,6.22,182.0,156.0,6
50.0,321.0,6.25,180.0,155.0,6
50.0,316.0,6.18,179.0,154.0,6
50.0,317.0,6.2,181.0,155.0,6
50.0,320.0,6.24,180.0,157.0,6
50.0,318.0,6.21,182.0,154.0,6
50.0,324.0,6.27,179.0,156.0,6
50.0,321.0,6.25,180.0,155.0,6
50.0,319.0,6.22,182.0,157.0,6
50.0,315.0,6.18,179.0,154.0,6
50.0,316.0,6.18,181.0,155.0,6
50.0,322.0,6.25,180.0,156.0,6
50.0,319.0,6.22,182.0,154.0,6
50.0,316.0,6.18,179.0,154.0,6
50.0,320.0,6.24,180.0,157.0,6
50.0,317.0,6.2,181.0,155.0,6
50.0,318.0,6.21,182.0,154.0,6
50.0,370.0,7.24,175.0,152.0,3
50.0,365.0,7.18,177.0,150.0,3
50.0,378.0,7.32,174.0,155.0,3
50.0,372.0,7.25,176.0,153.0,3
50.0,360.0,7.12,178.0,151.0,3
50.0,400.0,8.0,172.0,154.0,8
50.0,355.0,7.05,180.0,150.0,3
50.0,365.0,7.18,179.0,152.0,3
50.0,370.0,7.24,176.0,154.0,3
50.0,358.0,7.09,177.0,151.0,3
50.0,375.0,7.3,173.0,153.0,3
50.0,380.0,7.36,170.0,155.0,3
50.0,355.0,7.05,178.0,150.0,3
50.0,368.0,7.21,175.0,152.0,3
50.0,362.0,7.14,179.0,151.0,3
50.0,378.0,7.32,173.0,154.0,3
50.0,369.0,7.22,176.0,153.0,3
50.0,363.0,7.15,177.0,151.0,3
50.0,374.0,7.28,174.0,154.0,3
50.0,365.0,7.18,178.0,152.0,3
50.0,370.0,7.24,175.0,153.0,3
50.0,354.0,7.04,180.0,150.0,3
50.0,371.0,7.25,176.0,154.0,3
50.0,366.0,7.19,177.0,151.0,3
50.0,373.0,7.27,173.0,155.0,3
50.0,360.0,7.12,178.0,150.0,3
50.0,371.0,7.25,174.0,152.0,3
50.0,350.0,7.0,180.0,155.0,3
50.0,340.0,6.48,182.0,157.0,3
50.0,355.0,7.05,179.0,154.0,3
50.0,345.0,6.54,181.0,156.0,3
50.0,355.0,7.05,180.0,154.0,3
50.0,348.0,6.57,181.0,155.0,3
50.0,355.0,7.05,179.0,154.0,3
50.0,340.0,6.48,182.0,157.0,3
50.0,353.0,7.03,180.0,155.0,3
50.0,347.0,6.56,181.0,156.0,3
50.0,352.0,7.02,180.0,155.0,3
50.0,341.0,6.49,182.0,157.0,3
50.0,353.0,7.03,180.0,155.0,3
50.0,345.0,6.54,181.0,156.0,3
50.0,358.0,7.09,179.0,153.0,3
50.0,342.0,6.5,182.0,157.0,3
50.0,349.0,6.58,180.0,154.0,3
50.0,351.0,7.01,179.0,154.0,3
50.0,332.0,6.38,183.0,159.0,3
50.0,356.0,7.06,179.0,154.0,3
50.0,348.0,6.57,181.0,155.0,3
50.0,340.0,6.48,182.0,157.0,3
50.0,345.0,6.54,181.0,155.0,3
50.0,351.0,7.01,179.0,154.0,3
50.0,346.0,6.55,181.0,155.0,3
50.0,348.0,6.57,181.0,155.0,3
50.0,339.0,6.46,182.0,157.0,3
50.0,465.0,9.18,175.0,155.0,4
50.0,468.0,9.21,172.0,156.0,4
50.0,470.0,9.22,174.0,154.0,4
50.0,465.0,9.18,176.0,153.0,4
50.0,472.0,9.25,177.0,157.0,4
50.0,467.0,9.2,175.0,155.0,4
50.0,463.0,9.15,174.0,154.0,4
50.0,469.0,9.21,173.0,153.0,4
50.0,466.0,9.19,176.0,154.0,4
50.0,464.0,9.16,177.0,156.0,4
50.0,467.0,9.2,174.0,155.0,4
50.0,469.0,9.21,173.0,154.0,4
50.0,468.0,9.2,175.0,155.0,4
50.0,472.0,9.25,172.0,156.0,4
50.0,464.0,9.16,177.0,154.0,4
50.0,467.0,9.2,174.0,153.0,4
50.0,469.0,9.21,173.0,155.0,4
50.0,465.0,9.17,175.0,154.0,4
50.0,470.0,9.22,172.0,157.0,4
50.0,469.0,9.21,173.0,155.0,4
50.0,466.0,9.19,176.0,154.0,4
50.0,468.0,9.21,174.0,153.0,4
50.0,467.0,9.2,175.0,155.0,4
50.0,465.0,9.18,177.0,154.0,4
50.0,462.0,9.13,178.0,153.0,4
50.0,468.0,9.21,172.0,156.0,4
50.0,464.0,9.16,177.0,154.0,4
50.0,469.0,9.21,173.0,155.0,4
50.0,467.0,9.2,174.0,154.0,4
5.0,20.0,4.0,188.0,155.0,7
5.0,19.6,3.54,190.0,157.0,7
5.0,20.2,4.02,187.0,154.0,7
5.0,20.1,4.0,189.0,156.0,7
5.0,19.8,3.56,191.0,158.0,7
5.0,20.3,4.02,186.0,153.0,7
5.0,19.9,3.58,192.0,159.0,7
5.0,19.7,3.56,193.0,160.0,7
5.0,20.0,4.0,190.0,154.0,7
5.0,19.5,3.54,194.0,161.0,7
5.0,20.0,4.0,189.0,155.0,7
5.0,19.8,3.56,191.0,157.0,7
5.0,20.1,4.0,188.0,154.0,7
5.0,19.6,3.54,192.0,160.0,7
5.0,20.4,4.04,185.0,152.0,7
5.0,19.9,3.58,191.0,159.0,7
5.0,19.7,3.56,194.0,161.0,7
5.0,20.2,4.02,187.0,154.0,7
5.0,19.8,3.56,192.0,160.0,7
5.0,20.3,4.02,185.0,153.0,7
5.0,19.4,3.52,195.0,162.0,7
5.0,20.0,4.0,189.0,155.0,7
5.0,19.7,3.56,193.0,160.0,7
5.0,20.5,4.06,182.0,150.0,7
5.0,19.9,3.58,191.0,158.0,7
5.0,20.1,4.0,188.0,154.0,7
5.0,19.5,3.54,193.0,161.0,7
5.0,20.2,4.02,185.0,152.0,7
5.0,19.6,3.54,194.0,160.0,7
5.0,18.45,3.41,188.0,155.0,7
5.0,18.1,3.37,190.0,157.0,7
5.0,18.7,3.44,185.0,154.0,7
5.0,17.95,3.35,192.0,156.0,7
5.0,18.3,3.39,189.0,154.0,7
5.0,18.2,3.38,190.0,153.0,7
5.0,17.8,3.33,193.0,155.0,7
5.0,18.5,3.42,186.0,152.0,7
5.0,18.4,3.4,187.0,154.0,7
5.0,18.6,3.43,185.0,155.0,7
5.0,18.05,3.37,189.0,156.0,7
5.0,18.9,3.46,184.0,153.0,7
5.0,18.0,3.36,191.0,155.0,7
5.0,18.65,3.43,185.0,154.0,7
5.0,18.25,3.38,188.0,155.0,7
5.0,18.55,3.42,186.0,153.0,7
5.0,17.9,3.34,192.0,157.0,7
5.0,18.5,3.42,186.0,154.0,7
5.0,18.4,3.4,187.0,154.0,7
5.0,18.27,3.39,189.0,156.0,7
5.0,18.55,3.42,185.0,154.0,7
5.0,18.05,3.37,189.0,155.0,7
5.0,17.95,3.35,192.0,157.0,7
5.0,18.6,3.43,185.0,154.0,7
5.0,18.1,3.37,190.0,157.0,7
5.0,17.85,3.34,192.0,156.0,7
5.0,18.2,3.38,189.0,155.0,7
5.0,22.3,4.27,182.0,155.0,7
5.0,21.9,4.22,185.0,154.0,7
5.0,22.0,4.24,183.0,156.0,7
5.0,21.7,4.2,184.0,155.0,7
5.0,22.5,4.3,181.0,157.0,7
5.0,21.8,4.21,183.0,154.0,7
5.0,22.1,4.25,182.0,155.0,7
5.0,22.4,4.28,180.0,156.0,7
5.0,21.6,4.19,184.0,154.0,7
5.0,22.2,4.26,182.0,155.0,7
5.0,21.9,4.22,183.0,154.0,7
5.0,22.3,4.27,182.0,155.0,7
5.0,21.5,4.17,185.0,153.0,7
5.0,22.0,4.24,183.0,154.0,7
5.0,21.8,4.21,184.0,154.0,7
5.0,22.4,4.28,180.0,156.0,7
5.0,21.9,4.22,183.0,154.0,7
5.0,22.1,4.25,182.0,155.0,7
5.0,22.0,4.24,183.0,154.0,7
5.0,21.7,4.2,184.0,154.0,7
5.0,22.3,4.27,182.0,156.0,7
5.0,21.8,4.21,184.0,154.0,7
5.0,22.2,4.26,182.0,155.0,7
5.0,21.6,4.19,184.0,154.0,7
5.0,22.0,4.24,183.0,154.0,7
5.0,21.9,4.22,183.0,154.0,7
5.0,22.1,4.25,182.0,155.0,7
5.0,21.7,4.2,184.0,154.0,7
5.0,22.5,4.3,180.0,155.0,7
5.0,21.8,4.2,182.0,157.0,7
5.0,23.0,4.36,179.0,153.0,7
5.0,22.0,4.24,181.0,158.0,7
5.0,21.5,4.18,183.0,160.0,7
5.0,22.3,4.27,180.0,156.0,7
5.0,21.7,4.2,182.0,157.0,7
5.0,22.2,4.26,181.0,155.0,7
5.0,21.9,4.22,182.0,156.0,7
5.0,22.4,4.28,180.0,154.0,7
5.0,22.1,4.25,181.0,155.0,7
5.0,21.6,4.19,183.0,158.0,7
5.0,22.5,4.3,180.0,154.0,7
5.0,21.4,4.17,184.0,159.0,7
5.0,22.6,4.31,179.0,153.0,7
5.0,21.7,4.2,182.0,157.0,7
5.0,22.0,4.24,181.0,156.0,7
5.0,21.8,4.2,183.0,157.0,7
5.0,22.3,4.27,180.0,154.0,7
5.0,21.9,4.22,182.0,156.0,7
5.0,22.1,4.25,181.0,155.0,7
5.0,21.6,4.19,183.0,158.0,7
5.0,22.2,4.26,181.0,155.0,7
5.0,21.5,4.18,182.0,157.0,7
5.0,22.4,4.28,180.0,154.0,7
5.0,21.7,4.2,182.0,157.0,7
5.0,22.0,4.24,181.0,156.0,7
5.0,21.9,4.22,182.0,156.0,7
5.0,22.0,4.24,188.0,155.0,7
5.0,21.5,4.18,190.0,154.0,7
5.0,22.3,4.28,187.0,156.0,7
5.0,21.8,4.22,189.0,154.0,7
5.0,22.1,4.25,188.0,155.0,7
5.0,21.7,4.2,189.0,154.0,7
5.0,22.5,4.3,186.0,157.0,7
5.0,21.6,4.19,190.0,153.0,7
5.0,22.2,4.26,187.0,155.0,7
5.0,21.9,4.23,189.0,154.0,7
5.0,21.4,4.17,191.0,152.0,7
5.0,22.4,4.28,186.0,157.0,7
5.0,21.5,4.18,190.0,153.0,7
5.0,22.0,4.24,188.0,155.0,7
5.0,21.3,4.15,191.0,151.0,7
5.0,22.1,4.25,187.0,155.0,7
5.0,21.7,4.2,189.0,154.0,7
5.0,22.3,4.28,186.0,156.0,7
5.0,21.9,4.23,189.0,154.0,7
5.0,22.0,4.24,188.0,155.0,7
5.0,21.6,4.19,190.0,153.0,7
5.0,22.2,4.26,187.0,155.0,7
5.0,21.8,4.22,189.0,154.0,7
5.0,22.4,4.28,186.0,157.0,7
5.0,21.7,4.2,189.0,154.0,7
10.0,52.0,5.12,172.0,142.0,1
10.0,50.5,5.03,174.0,140.0,1
10.0,51.2,5.07,173.0,143.0,1
10.0,49.8,4.58,175.0,139.0,1
10.0,53.4,5.2,170.0,144.0,1
10.0,51.8,5.1,171.0,142.0,1
10.0,50.9,5.05,173.0,140.0,1
10.0,52.5,5.15,172.0,141.0,1
10.0,49.5,4.57,176.0,138.0,1
10.0,50.2,5.01,174.0,139.0,1
10.0,53.0,5.18,170.0,143.0,1
10.0,50.0,5.0,175.0,142.0,1
10.0,51.5,5.09,172.0,141.0,1
10.0,52.7,5.16,171.0,144.0,1
10.0,50.9,5.05,174.0,139.0,1
10.0,53.2,5.19,170.0,142.0,1
10.0,49.7,4.58,176.0,138.0,1
10.0,52.3,5.13,171.0,143.0,1
10.0,51.0,5.06,173.0,140.0,1
10.0,50.3,5.01,174.0,139.0,1
10.0,52.1,5.12,172.0,142.0,1
10.0,50.8,5.04,173.0,140.0,1
10.0,49.9,4.59,175.0,138.0,1
10.0,53.1,5.18,170.0,143.0,1
10.0,51.4,5.08,172.0,141.0,1
10.0,50.6,5.03,174.0,139.0,1
10.0,52.4,5.14,171.0,142.0,1
10.0,49.6,4.57,176.0,137.0,1
21.1,110.5,5.13,180.0,145.0,5
